material_id,formula_pretty,band_gap,formation_energy_per_atom,energy_above_hull,is_stable,source_type,source_url
mp-11,As,0.0,0.011004127499999001,0.011004127499999001,False,materials_project,https://materialsproject.org/materials/mp-11
mp-1104251,B,0.0,0.21466703350000002,0.21466703350000002,False,materials_project,https://materialsproject.org/materials/mp-1104251
mp-11698,Tb,0.0,0.0034975233333320002,0.0034975233333330003,False,materials_project,https://materialsproject.org/materials/mp-11698
mp-1178932,Te,0.0,0.05409545333333501,0.05409545333333501,False,materials_project,https://materialsproject.org/materials/mp-1178932
mp-1183069,Ac,0.0,0.011821722500002001,0.011821722500002001,False,materials_project,https://materialsproject.org/materials/mp-1183069
mp-1183542,Cd,0.0,0.024284360000002003,0.024284360000002003,False,materials_project,https://materialsproject.org/materials/mp-1183542
mp-1184115,Er,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-1184115
mp-1184502,In,0.0,0.007490013333333,0.0074900133333350005,False,materials_project,https://materialsproject.org/materials/mp-1184502
mp-1184569,Hg,0.0,0.024823714999996003,0.024823714999996003,False,materials_project,https://materialsproject.org/materials/mp-1184569
mp-1184764,K,0.0,0.00803126625,0.00803126625,False,materials_project,https://materialsproject.org/materials/mp-1184764
mp-1186440,Pm,0.0,0.007940435833333,0.007940435833337001,False,materials_project,https://materialsproject.org/materials/mp-1186440
mp-1187073,Sr,0.0,0.002934636666665,0.0029346366666670003,False,materials_project,https://materialsproject.org/materials/mp-1187073
mp-1187739,Y,0.0,0.042620386666664005,0.042620386666666,False,materials_project,https://materialsproject.org/materials/mp-1187739
mp-1187769,Xe,6.2294,0.00214107,0.00214107,False,materials_project,https://materialsproject.org/materials/mp-1187769
mp-1187812,Zn,0.0,0.007402094999998001,0.007402094999999001,False,materials_project,https://materialsproject.org/materials/mp-1187812
mp-121,Hg,0.0,0.016982612499994002,0.016982612499994002,False,materials_project,https://materialsproject.org/materials/mp-121
mp-1228790,B,0.0,0.190684579500001,0.1906845795,False,materials_project,https://materialsproject.org/materials/mp-1228790
mp-130,P,0.0,0.11263016202381002,0.11263016202381002,False,materials_project,https://materialsproject.org/materials/mp-130
mp-160,B,1.433399999999999,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-160
mp-161,B,0.0,0.019747466261904,0.019747466261904,False,materials_project,https://materialsproject.org/materials/mp-161
mp-169,C,0.094599999999999,0.0007906250000000001,0.0007906250000000001,False,materials_project,https://materialsproject.org/materials/mp-169
mp-23152,Bi,0.0,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-23152
mp-2516584,C,1.4276,0.0023171524999990004,0.0023171524999990004,False,materials_project,https://materialsproject.org/materials/mp-2516584
mp-2629196,Hg,0.40890000000000004,0.0008525383333330001,0.0008525383333330001,False,materials_project,https://materialsproject.org/materials/mp-2629196
mp-2739273,Nb,0.0,0.011771527142859001,0.011771527142858,False,materials_project,https://materialsproject.org/materials/mp-2739273
mp-541848,B,0.0,0.7090749072222221,0.7090749072222221,False,materials_project,https://materialsproject.org/materials/mp-541848
mp-569007,Ga,0.0,0.08874567863636201,0.08874567863636201,False,materials_project,https://materialsproject.org/materials/mp-569007
mp-569304,C,0.0148,0.009060210000001,0.009060210000001,False,materials_project,https://materialsproject.org/materials/mp-569304
mp-569416,C,0.10560000000000001,0.00210089125,0.00210089125,False,materials_project,https://materialsproject.org/materials/mp-569416
mp-569517,C,4.5686,0.12029307100000002,0.12029307100000002,False,materials_project,https://materialsproject.org/materials/mp-569517
mp-569567,C,4.4229,0.117805412142857,0.117805412142857,False,materials_project,https://materialsproject.org/materials/mp-569567
mp-570087,Gd,0.0,0.028687346666676,0.028687346666671002,False,materials_project,https://materialsproject.org/materials/mp-570087
mp-610917,O2,1.3227,0.012108549999999002,0.012108549999999002,False,materials_project,https://materialsproject.org/materials/mp-610917
mp-611219,Hg,1.761099999999999,0.228486112499993,0.228486112499993,False,materials_project,https://materialsproject.org/materials/mp-611219
mp-680372,C,0.7159,0.40914998149999804,0.40914998149999804,False,materials_project,https://materialsproject.org/materials/mp-680372
mp-86,Sm,0.0,0.004673933333331001,0.004673933333329001,False,materials_project,https://materialsproject.org/materials/mp-86
mp-867126,Rb,0.0,0.024408722499999,0.024408722499999,False,materials_project,https://materialsproject.org/materials/mp-867126
mp-972256,Xe,6.1673,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-972256
mp-972351,Tl,0.0,0.008828969999996,0.008828969999996,False,materials_project,https://materialsproject.org/materials/mp-972351
mp-972364,Yb,0.0,0.0007620549999950001,0.0007620549999950001,False,materials_project,https://materialsproject.org/materials/mp-972364
mp-973198,Na,0.0,0.0047273466666660005,0.0047273466666660005,False,materials_project,https://materialsproject.org/materials/mp-973198
mp-973571,Lu,0.0,4.736951571734001e-15,0.0,True,materials_project,https://materialsproject.org/materials/mp-973571
mp-974788,Nd,0.0,0.010861629166669001,0.010861629166669001,False,materials_project,https://materialsproject.org/materials/mp-974788
mp-975065,Re,0.0,0.011058360833336,0.011058360833338,False,materials_project,https://materialsproject.org/materials/mp-975065
mp-975590,Kr,7.174799999999999,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-975590
mp-979286,Xe,6.1713000000000005,0.006007709999999,0.006007709999999,False,materials_project,https://materialsproject.org/materials/mp-979286
mp-981544,Pr,0.0,0.022790668333333,0.022790668333335002,False,materials_project,https://materialsproject.org/materials/mp-981544
mp-982872,Hg,0.0,0.020471135000001,0.020471135000001,False,materials_project,https://materialsproject.org/materials/mp-982872
mp-989737,Ag,0.0,0.010381675000004,0.010381675000001,False,materials_project,https://materialsproject.org/materials/mp-989737
mp-1077457,Eu,0.0,0.08845976166666401,0.088459761666662,False,materials_project,https://materialsproject.org/materials/mp-1077457
mp-568584,N2,6.9553,0.0016779218750000002,0.0016779218750000002,False,materials_project,https://materialsproject.org/materials/mp-568584
mp-1268191,Si,0,0.36004447499999903,0.36004447500000003,False,materials_project,https://materialsproject.org/materials/mp-1268191
mp-582819,Pu,0,0,0,True,materials_project,https://materialsproject.org/materials/mp-582819
mp-601273,Sc,0,0.127706965000001,0.127706965000001,False,materials_project,https://materialsproject.org/materials/mp-601273
mp-1064307,Te,0,0.09580174749999701,0.09580174749999701,False,materials_project,https://materialsproject.org/materials/mp-1064307
mp-1247808,Se,0,0.147542163437499,0.147542163437499,False,materials_project,https://materialsproject.org/materials/mp-1247808
mp-2018526,Sc,0,0.17160951833333302,0.17160951833333302,False,materials_project,https://materialsproject.org/materials/mp-2018526
mp-1095086,Ta,0,1.329314316249998,1.329314316249998,False,materials_project,https://materialsproject.org/materials/mp-1095086
mp-1067619,Ge,0,0.476145725,0.476145725,False,materials_project,https://materialsproject.org/materials/mp-1067619
mp-669382,Co,0,0.11766239086956701,0.11766239086956701,False,materials_project,https://materialsproject.org/materials/mp-669382
mp-1182684,C,0.26069999999999904,1.529662770124999,1.529662770124998,False,materials_project,https://materialsproject.org/materials/mp-1182684
mp-555915,S,2.574799999999999,0.013625012604167002,0.013625012604167002,False,materials_project,https://materialsproject.org/materials/mp-555915
mp-730101,H2,9.7197,0.0,0.0,True,materials_project,https://materialsproject.org/materials/mp-730101
mp-1008283,Ba,0.0,0.727831655,0.727831655,False,materials_project,https://materialsproject.org/materials/mp-1008283
mp-1009460,Hf,0.0,0.032178136666658,0.032178136666665004,False,materials_project,https://materialsproject.org/materials/mp-1009460
mp-1040425,C,0.0001,0.01760497,0.01760497,False,materials_project,https://materialsproject.org/materials/mp-1040425
mp-1055956,Mg,0.0,0.23651014,0.23651014,False,materials_project,https://materialsproject.org/materials/mp-1055956
mp-1055985,B,0.0,0.7073052808333341,0.7073052808333341,False,materials_project,https://materialsproject.org/materials/mp-1055985
mp-1056004,Mo,0.0,0.870806519999998,0.870806519999998,False,materials_project,https://materialsproject.org/materials/mp-1056004
mp-1056376,Zr,0.0,0.361779639999998,0.361779639999998,False,materials_project,https://materialsproject.org/materials/mp-1056376
mp-1056418,Sr,0.371899999999999,1.399728133333333,1.399728133333333,False,materials_project,https://materialsproject.org/materials/mp-1056418
mp-1063005,Li,0.0,0.015670883333333,0.015670883333333,False,materials_project,https://materialsproject.org/materials/mp-1063005
mp-1076920,U,0.0,0.385251289999999,0.385251289999999,False,materials_project,https://materialsproject.org/materials/mp-1076920
mp-10861,Hg,0.0,0.002960459166663,0.0029604591666580003,False,materials_project,https://materialsproject.org/materials/mp-10861
mp-1094136,Ni,0.0,0.7398515400000001,0.7398515400000001,False,materials_project,https://materialsproject.org/materials/mp-1094136
mp-1096950,Fe,0.0,0.47669942000000104,0.47669942000000104,False,materials_project,https://materialsproject.org/materials/mp-1096950
mp-1178608,Zr,0.0,1.8015615899999982,1.8015615899999982,False,materials_project,https://materialsproject.org/materials/mp-1178608
mp-1196961,Si,1.1285,0.11045900649999901,0.11045900649999901,False,materials_project,https://materialsproject.org/materials/mp-1196961
mp-1246134,Ni,0.0,0.409910799999999,0.409910799999999,False,materials_project,https://materialsproject.org/materials/mp-1246134
mp-1977495,Sc,0.0,0.065322404999998,0.065322404999998,False,materials_project,https://materialsproject.org/materials/mp-1977495
mp-19858,Sr,0.0,0.23638998333333303,0.23638998333333303,False,materials_project,https://materialsproject.org/materials/mp-19858
mp-2049878,C,1.621,0.012914430000000001,0.012914430000000001,False,materials_project,https://materialsproject.org/materials/mp-2049878
